,time,r,l,r_peak,l_peak
1,46.96666666666667,8.209133637734421,10.441053070895666,,
2,80.28888888888889,5.514311068617067,10.336115200822531,,
3,113.57777777777778,7.74554229076575,10.441053070895666,,
4,146.8888888888889,5.514311068617067,6.68553599825747,,
5,180.1888888888889,6.41025641025641,7.529150443391014,,
6,213.50000000000003,7.308816827558576,11.293725665086523,,
7,246.8,7.475579352365768,10.441053070895666,,
8,280.11111111111114,8.552348759055342,8.417846102122493,,
9,313.41111111111115,5.439282932204211,7.004071326961691,,
10,346.7222222222223,6.904057445044236,9.626175296807702,,
11,380.03333333333336,6.599762910889102,9.850069766963136,,
12,413.3333333333333,6.904057445044236,8.98173346462988,,
13,446.64444444444445,8.209133637734421,9.850069766963136,,
14,479.9555555555556,6.599762910889102,9.850069766963136,,
15,513.2555555555556,9.065471553673685,7.951669117422498,,
16,546.5666666666666,22.390063072529458,11.293725665086523,,
17,579.8666666666667,36.09150835963909,19.838000834701763,,
18,613.1777777777778,54.588894502676325,46.56522382390078,,
19,646.4888888888889,72.20578379655754,68.34704089039835,,
20,679.7888888888889,81.1347042681884,81.86744423649057,,
21,713.0888888888888,85.54750766899096,89.03714757758007,,
22,746.4333333333334,94.94972544248986,97.63361676290845,,
23,779.7111111111111,99.37758303822545,99.89092492390964,,True
24,813.0111111111112,100.0,98.41765645970104,True,
25,846.3222222222223,94.2329495648679,95.8816178404572,,
26,879.6333333333333,76.73588334177137,80.23322593531805,,
27,912.9333333333334,64.21144599046745,69.29745093110492,,
28,946.2444444444444,60.419854707426545,67.86684496082182,,
29,979.5444444444445,46.30495207271333,64.49833242021498,,
30,1012.8555555555556,8.209133637734421,41.3048904058335,,
31,1046.1666666666667,5.439282932204211,12.744929499671509,,
32,1079.4777777777776,5.439282932204211,9.338761769282256,,
33,1112.7777777777778,5.439282932204211,9.850069766963136,,
34,1146.1000000000001,3.8461538461538463,7.529150443391014,,
35,1179.3888888888891,8.209133637734421,9.338761769282256,,
36,1212.711111111111,7.252377242938948,10.283244699625795,,
37,1246.0111111111112,13.718547794251727,9.626175296807702,,
38,1279.3111111111111,47.46187784721223,34.08967851394187,,
39,1312.611111111111,65.92287247273046,65.17927210597135,,
40,1345.9333333333334,78.20512820512822,82.06694281246055,,
41,1379.2333333333333,86.31262078955089,91.31594833404559,,
42,1412.5444444444447,89.21087311340924,92.30741278011723,,
43,1445.8444444444444,92.47225359929901,95.06520050526186,,
44,1479.1444444444446,95.01461875826149,97.85667763570447,,
45,1512.466666666667,97.8483174517548,100.0,,True
46,1545.7888888888888,99.12503476962927,98.5283625199647,True,
47,1579.0777777777778,90.32776899388992,93.13630030751813,,
48,1612.377777777778,73.70401206053748,85.13780903836721,,
49,1645.6777777777777,65.69809218112285,78.80055813570509,,
50,1678.9777777777779,51.16171779291003,57.66260028382716,,
51,1712.3111111111111,3.737789676182884,19.81050532483549,,
52,1745.6111111111113,1.813094310734737,14.617474299253933,,
53,1778.9,7.475579352365768,12.572692805537988,,
54,1812.2333333333333,0.9065471553673685,13.613467658526307,,
55,1845.5222222222224,10.336227882434036,10.493128471602375,,
56,1878.8333333333333,5.733507634614845,8.417846102122493,,
57,1912.1444444444446,36.54408413779288,30.7080583370733,,
58,1945.4444444444446,62.189399157102066,63.724647498357555,,
59,1978.7444444444445,81.25110629904799,80.22643197908965,,
60,2012.0666666666666,84.38683196802063,87.31867103142619,,
61,2045.3666666666668,92.34329797625182,90.8371617167923,,
62,2078.677777777778,97.44433161876853,94.51315983208661,True,True
63,2111.988888888889,87.21718641894843,86.45923289880812,,
64,2145.277777777778,58.92556509887895,70.79157179261577,,
65,2178.588888888889,35.954624775333734,59.10041860177883,,
66,2211.8888888888887,0.9065471553673685,44.050851164090176,,
67,2245.211111111111,1.282051282051282,10.90077943359525,,
68,2278.5,4.054202128420998,11.673452211602822,,
69,2311.8333333333335,4.532735776836843,9.338761769282256,,
70,2345.1222222222223,4.622501635210242,9.905252662417745,,
71,2378.4222222222224,3.626188621469474,9.454775680469266,,
72,2411.7222222222226,8.600261451922266,10.493128471602375,,
73,2445.0444444444447,40.9655007914627,23.832146774565725,,
74,2478.366666666667,58.02609991094029,50.7439475956997,,
75,2511.6555555555556,72.66528236381176,73.71856701726234,,
76,2544.9666666666667,79.24902287449021,80.4028882646333,,
77,2578.2777777777783,86.36497329794507,82.35204797667299,,
78,2611.588888888889,88.69349003296398,85.16341439504794,True,
79,2644.8777777777777,88.10313871040344,85.95973847074704,,True
80,2678.2,82.41107015378563,83.16218479996927,,
81,2711.5,56.823949262000795,81.69415139785274,,
82,2744.8,45.00894790138963,81.04436594275326,,
83,2778.1111111111113,32.038458973332816,70.16511960791753,,
84,2811.4333333333334,3.737789676182884,41.72503996392668,,
85,2844.711111111111,4.532735776836843,11.245358309362196,,
86,2878.0333333333338,4.532735776836843,7.308737149626967,,
87,2911.3444444444444,3.268602252303067,7.382939429158952,,
88,2944.655555555556,3.268602252303067,7.004071326961691,,
89,2977.9333333333334,4.054202128420998,5.220526535447833,,
90,3011.2555555555555,6.537204504606134,8.417846102122493,,
91,3044.577777777778,29.81975217849489,10.441053070895666,,
92,3077.866666666667,50.71805242269867,11.532520056765433,,
93,3111.1666666666665,61.28419693701086,34.58180177268068,,
94,3144.477777777778,67.88821689678832,55.89621442737054,,
95,3177.777777777778,75.98249737903653,67.24556967733783,,
96,3211.1111111111113,79.74523866709737,76.84643432553656,,
97,3244.4,84.70275209825091,84.48870210112081,,True
98,3277.7000000000003,85.93569756343021,84.3724953801336,True,
99,3311.0222222222224,76.41391318043898,82.21956390121757,,
100,3344.3222222222225,49.69499344439565,63.2782947967999,,
101,3377.6333333333337,4.622501635210242,44.35911840409072,,
102,3410.9333333333334,1.813094310734737,42.08923051061247,,
103,3444.277777777778,2.564102564102564,32.028685496712704,,
104,3477.5444444444447,3.737789676182884,15.937575816421248,,
105,3510.855555555556,0.9065471553673685,11.904632123591124,,
106,3544.1555555555556,1.282051282051282,10.441053070895666,,
107,3577.466666666667,0.9065471553673685,10.441053070895666,,
108,3610.755555555556,5.286032853355974,12.572692805537992,,
109,3644.077777777778,27.985743529414194,13.37107199651494,,
110,3677.377777777778,48.353902988836175,10.74972207003583,,
111,3710.677777777778,59.866441313387384,37.0767660426441,,
112,3743.988888888889,65.63551659574463,56.468628325432604,,
113,3777.3111111111116,69.45003264826804,62.271056750988016,,
114,3810.6111111111113,72.20578379655754,68.09135782109517,True,
115,3843.9111111111115,59.3424964668365,74.54941139209393,,True
116,3877.2222222222226,35.954624775333734,71.42779274154675,,
117,3910.5333333333333,9.636728447674942,57.34030145678061,,
118,3943.8333333333335,4.622501635210242,43.427752574433256,,
119,3977.1333333333337,4.8819058370922495,31.043482549267193,,
120,4010.4444444444443,5.804734062908599,14.047000267137474,,
121,4043.7555555555555,5.128205128205128,10.441053070895666,,
122,4077.0555555555557,5.128205128205128,11.098991658212181,,
123,4110.366666666667,5.804734062908599,11.812703086654324,,
124,4143.677777777778,4.622501635210242,8.98173346462988,,
125,4176.977777777778,7.080359626402092,8.98173346462988,,
126,4210.288888888889,13.476792334377333,9.454775680469266,,
127,4243.588888888889,42.76174379527671,30.849734098877384,,
128,4276.9111111111115,56.44666657115721,52.46564235801188,,
129,4310.211111111111,63.90353718246975,64.10840595384583,,True
130,4343.511111111111,72.41603993754896,63.587641916596084,True,
131,4376.811111111111,64.3903795069112,60.74683280147571,,
132,4410.111111111111,43.787259892148874,57.43528297203211,,
133,4443.422222222222,39.400921437511045,54.663674417056995,,
134,4476.733333333334,21.144131413423896,36.46903054095309,,
135,4510.033333333334,1.282051282051282,12.914869396194739,,
136,4543.333333333334,2.027101064210499,10.283244699625795,,
137,4576.666666666667,0.0,10.74972207003583,,
138,4609.955555555555,6.537204504606134,12.572692805537992,,
139,4643.277777777777,5.128205128205128,11.904632123591124,,
140,4676.5777777777785,4.622501635210242,12.744929499671509,,
141,4709.933333333333,17.508333697112388,11.904632123591124,,
142,4743.188888888889,34.88734570304558,10.441053070895666,,
143,4776.5,54.814252119056285,22.539135870932377,,
144,4809.8,65.8792252598765,48.09688974814165,,
