,time,r,l,r_peak,r_trough,l_peak,l_trough
1,33.333333333333336,20.02884755574033,8.944037058717726,,,,
2,66.66666666666667,26.50547897519281,7.530919321963078,,,,
3,100.0,29.361960277140852,6.759206949667469,,,,
4,133.33333333333334,8.155531992367019,7.782399828731783,,,,
5,166.66666666666669,11.094804559869859,17.15376067780479,,,,
6,200.0,49.535952837879094,52.89874811527739,,,,
7,233.33333333333334,78.81483547526487,70.43908739406378,,,,
8,266.6666666666667,94.39854580631219,84.2450014972526,,,True,
9,300.0,100.0,83.0184734706904,True,,,
10,333.33333333333337,99.47901237448183,80.76553100462846,,,,
11,366.6666666666667,89.2799008335059,66.78049494404254,,,,
12,400.0,70.32094028120167,29.714130673570754,,,,
13,433.33333333333337,24.710798380100673,3.96914298872904,,,,True
14,466.6666666666667,28.095843881578176,6.615238314548401,,,,
15,500.0,29.643766407729434,19.823651885191513,,,,
16,533.3333333333334,32.068777128426674,10.459610169393162,,,,
17,566.6666666666666,24.30084726566338,19.668517512794384,,,,
18,600.0,11.463366694890478,39.554478694125635,,True,,
19,633.3333333333334,48.57555244783129,63.50904410914836,,,,
20,666.6666666666667,76.91511772644556,80.34832619237129,,,,
21,699.9000000000001,91.4105527031564,83.97862005440922,,,True,
22,733.1333333333334,92.75486080650035,81.76605823293997,True,,,
23,766.5555555555555,87.08918738219718,69.05370944304758,,,,
24,799.9777777777778,72.76778212556323,31.6565246867745,,,,
25,833.2222222222223,39.99133855415881,13.473017322444903,,,,True
26,866.4666666666667,21.630958910132126,17.40197504512699,,,,
27,899.8777777777777,29.045635829484436,23.622978045196767,,,,
28,933.2888888888889,24.603084731207854,20.5179057400737,,,,
29,966.5333333333333,22.972018323735746,19.30471172259819,,,,
30,999.7777777777778,10.895260320872753,28.453215850374097,,True,,
31,1033.1888888888889,46.67711309449234,60.22701301081612,,,,
32,1066.6,74.48824635649297,83.60677259666377,,,,
33,1099.8444444444444,89.41818612138069,89.93805146769898,,,,
34,1133.088888888889,92.76979878074471,90.05475314066682,True,,True,
35,1166.5111111111112,90.19481097101428,84.13688575197833,,,,
36,1199.8333333333333,79.5628936224069,59.5753539471438,,,,
37,1233.1555555555556,55.25711474364318,28.08166716575087,,,,
38,1266.4777777777779,14.61594560919027,26.688203155116845,,,,
39,1299.8,30.443223192316253,22.93494632778536,,,,
40,1333.1222222222223,27.992905732749264,21.21006754847817,,,,
41,1366.4444444444446,28.673522641852717,20.312121292237343,,,,
42,1399.7666666666669,13.86173892426989,14.933451780326598,,True,,True
43,1433.088888888889,34.285851753820964,56.63509476313513,,,,
44,1466.411111111111,67.04760295756782,84.81241193219667,,,,
45,1499.7333333333333,86.5024796397983,96.96865348728618,,,,
46,1533.0555555555557,92.76979878074471,100.0,True,,True,
47,1566.377777777778,89.05456717841524,97.51947299067618,,,,
48,1599.7,76.22744621579544,77.66301050842878,,,,
49,1633.0222222222224,45.75514711262462,22.86232486720383,,,,
50,1666.3444444444447,9.730787311878053,11.053586171894056,,True,,
51,1699.6666666666667,27.3966670820657,7.782399828731783,,,,True
52,1732.9888888888888,31.4837103670414,12.772721598329287,,,,
53,1766.3111111111111,29.643766407729434,20.78490613892767,,,,
54,1799.7444444444445,17.20679816242143,8.796028435050667,,,,
55,1833.0666666666668,34.17452828309155,43.850598028833616,,,,
56,1866.388888888889,66.28547679680776,76.42246726134012,,,,
57,1899.7111111111112,83.78599154245828,91.32671322139231,,,,
58,1933.0333333333333,89.49047454697082,95.70126054619257,True,,True,
59,1966.3555555555556,86.43971587395181,85.66363258154675,,,,
60,1999.677777777778,78.87341862935672,60.184855041462505,,,,
61,2033.0,56.0435330627221,7.222434667496608,,,,True
62,2066.3222222222225,17.598288810367833,8.584530300588685,,,,
63,2099.6444444444446,3.3981383301529244,23.622978045196767,,True,,
64,2132.9666666666667,21.128661181571232,24.341919759028137,,,,
65,2166.288888888889,16.423944667148664,16.01926091763569,,,,
66,2199.6111111111113,4.757393662214094,23.90655968839923,,,,
67,2232.9333333333334,44.837401906218524,57.45287822760776,,,,
68,2266.2555555555555,66.09706628058987,76.83023330717543,,,,
69,2299.577777777778,79.9335751947704,84.10359140763724,,,,
70,2332.9,80.49787339580537,85.0926412621868,True,,True,
71,2366.2222222222226,77.58627768483582,76.14366318305919,,,,
72,2399.5444444444447,72.80109889280519,55.72214361360403,,,,
73,2432.977777777778,50.951682042915024,3.267686677424517,,,,True
74,2466.311111111111,10.895260320872753,19.46724256587488,,True,,
75,2499.6444444444446,21.64696800982705,18.790071776534422,,,,
76,2532.977777777778,32.96369337364078,20.700517214972468,,,,
77,2566.311111111111,14.488986021641917,16.144434555581412,,,,
78,2599.6444444444446,23.29150545430554,29.849315825163565,,,,
79,2632.977777777778,35.55238791381156,61.40138625357579,,,,
80,2666.311111111111,60.912992125652224,80.99170025646278,,,,
81,2699.6444444444446,77.9471011479401,87.73013227955687,,,,
82,2732.9777777777776,82.65932198120554,88.91037799032091,,,True,
83,2766.3111111111116,83.73084559147964,84.48050430991874,True,,,
84,2799.6444444444446,77.75130602706652,62.82178053659848,,,,
85,2832.9777777777776,61.82744369984315,11.571940915520768,,,,
86,2866.311111111111,16.661277034637596,16.989704206158017,,,,
87,2899.6444444444446,22.4380080050181,14.057965103795908,,,,
88,2932.977777777778,24.028466566610636,15.564799657463565,,,,
89,2966.311111111111,20.703560403827144,20.428130120254632,,,,
90,2999.6444444444446,23.917680223042787,10.110716043412392,,,,True
91,3032.977777777778,12.984268328191456,43.7466865130495,,True,,
92,3066.311111111111,49.001578897124176,66.29115758960155,,,,
93,3099.6444444444446,71.53868121464579,81.19352819742161,,,,
94,3132.8777777777777,80.3988326182298,83.20907507625303,True,,True,
95,3166.1111111111113,79.76437587167979,79.12002018562993,,,,
96,3199.5333333333338,76.83851276462805,59.6707696967,,,,
97,3232.9555555555557,61.711539340384434,9.767282321558374,,,,
98,3266.2,19.132454320188188,6.746245850589787,,,,True
99,3299.444444444445,16.92941466298846,8.706015542354734,,,,
100,3332.855555555556,14.702594388583135,20.125986047439742,,True,,
101,3366.266666666667,30.2606078589106,12.53757829989918,,,,
102,3399.5111111111114,33.588324156326784,24.970224531417788,,,,
103,3432.7555555555555,18.487871312871402,48.163296428005545,,,,
104,3466.155555555556,46.77102594940885,69.6531507253301,,,,
105,3499.5555555555557,68.37270500600613,79.39388440622545,,,,
106,3532.811111111111,78.38585204860428,80.70590743749048,True,,True,
107,3566.066666666667,76.7964226457055,67.37937662892612,,,,
108,3599.4666666666667,67.86755203289451,32.82118340067514,,,,
109,3632.866666666667,46.1846879837576,12.481606688701506,,,,
110,3666.1333333333337,17.466563239766884,6.372641426070808,,,,True
111,3699.4,15.082528931974029,7.3187380483879485,,True,,
112,3732.788888888889,29.089334410457347,8.62521550623853,,,,
113,3766.177777777778,27.988780332132546,7.9932228680972575,,,,
114,3799.444444444445,18.419038247881055,23.3883993569112,,,,
115,3832.711111111111,47.59577678394834,48.96706465665962,,,,
116,3866.1000000000004,65.38922370977657,68.93065626553278,,,,
117,3899.488888888889,74.13395278898928,77.38754483988396,,,True,
118,3932.7555555555555,74.51149608281156,73.60712385535375,True,,,
119,3966.0222222222224,69.64442849448422,58.58726347539026,,,,
120,3999.4222222222224,54.13182097039078,30.265709365922522,,,,
121,4032.822222222222,17.112587374540126,3.5746779384742604,,,,
122,4066.077777777778,13.67724294570521,1.8710719485528964,,True,,True
123,4099.333333333334,20.172466543943322,4.506137966444979,,,,
124,4132.733333333334,28.681575871232646,3.947030599468899,,,,
125,4166.133333333334,24.105235025989654,14.792122558691359,,,,
126,4199.38888888889,22.340013707944127,27.616540244149245,,,,
127,4232.644444444444,49.780116976453314,60.08442923125236,,,,
128,4266.044444444445,68.67266803374525,80.7741998570971,,,,
129,4299.444444444445,76.43469944629682,86.77115073845758,,,,
130,4332.7,76.5614969651976,90.85976243129606,True,,True,
131,4365.955555555556,75.92539184634336,88.04482092393509,,,,
132,4399.366666666668,68.70797056673656,67.76535956835862,,,,
133,4432.777777777778,48.26074291967907,9.767282321558374,,,,
134,4466.022222222223,7.598468303169562,11.892719350977973,,True,,
135,4499.266666666667,25.283610698966736,10.358711249652439,,,,
136,4532.677777777778,31.855621175263458,4.204711249912499,,,,True
137,4566.088888888889,29.973044086720325,22.689399513893672,,,,
138,4599.333333333334,29.033706619933643,16.402589785989246,,,,
139,4632.577777777778,31.775773303778422,33.47336734246383,,,,
140,4665.988888888889,61.30414842666608,59.84067208487257,,,,
141,4699.4,79.9191277141827,79.7875627798301,,,,
142,4732.644444444444,85.65061420460373,82.60946873285364,True,,,
143,4765.888888888889,84.49551418187312,83.64026470790792,,,True,
144,4799.311111111112,84.25738637860391,74.5675578477509,,,,
145,4832.633333333334,77.2760864270914,52.75792531608641,,,,
146,4865.955555555556,53.74002942057913,5.812381937190965,,,,
147,4899.277777777778,13.969614005885814,4.602228474532992,,,,
148,4932.599999999999,19.43782650676663,5.089865985592875,,,,
149,4965.922222222222,4.829662007213972,2.0919220338786326,,,,
150,4999.2444444444445,5.479333416413141,1.7750547070429632,,,,True
151,5032.566666666667,4.430630315028852,7.3187380483879485,,True,,
152,5065.888888888889,40.344933087886645,40.19975329828485,,,,
153,5099.211111111111,64.44647957640625,61.20007203175777,,,,
154,5132.533333333334,77.81365791406844,75.64431727705289,,,,
155,5165.855555555556,85.75436212553028,78.97719115762486,,,,
156,5199.177777777778,88.65559904763052,79.43245856715784,,,True,
157,5232.5,89.48918419429141,76.26081618460518,True,,,
