,time,r,l,r_peak,r_trough,l_peak,l_trough
1,33.36666666666667,88.16196022894383,100.0,,,,
2,66.73333333333333,86.34564031511793,98.42432384586479,,,,
3,100.10000000000001,85.41919065446736,98.65006076712076,,,,
4,133.46666666666667,83.2713431935833,97.5235085942556,,,,
5,166.83333333333334,80.16379721729166,97.5235085942556,,,,
6,200.20000000000002,76.91874387191997,95.87373103867779,,,,
7,233.56666666666666,73.50027417221541,92.27518301073779,,,,
8,266.93333333333334,67.46008139482599,85.74560082169035,,,,
9,300.3,60.030789740225934,75.79728500582962,,,,
10,333.6666666666667,52.85569007992521,61.1341426790318,,,,
11,367.03333333333336,47.08367442524542,48.22116789591098,,,,
12,400.40000000000003,35.672034581167686,33.270290379803875,,,,
13,433.7666666666667,28.11828609797275,18.81695968473884,,,,
14,467.1333333333333,23.158693920527977,6.123968461331191,,,,
15,500.50000000000006,19.137018081067332,4.598180853442617,,,,
16,533.8666666666667,17.698689358170718,4.207031619116713,,,,True
17,567.2333333333333,13.113300711955223,4.721368219757819,,,,
18,600.6,12.68087459944233,4.598180853442617,,,,
19,633.9666666666667,12.97076060133088,4.396080096003254,,,,
20,667.3333333333334,11.609410222353517,5.686542142664678,,,,
21,700.7,11.210229457835508,6.37652955420928,,True,,
22,734.0666666666667,11.50485503909342,6.100489901555931,,,,
23,767.4333333333334,13.282329823653638,5.835994996456098,,,,
24,800.8000000000001,15.389548126980443,6.790682587720864,,,,
25,834.1666666666667,14.966997205650703,21.71767709047565,,,,
26,867.5333333333334,40.5384637526699,43.0648376748453,,,,
27,900.9000000000001,62.6745035623548,64.85868582543985,,,,
28,934.2666666666667,74.23639629053817,78.53294888917246,,,,
29,967.6333333333333,81.7709981182449,86.66617604531832,,,,
30,1001.0000000000001,84.30636074946983,91.346723367002,,,,
31,1034.3666666666666,87.98782600611614,94.83983653821107,,,,
32,1067.7333333333333,93.05525342699829,96.19053482891178,,,,
33,1101.1,97.90336261671366,97.45874086387812,,,,
34,1134.4666666666667,99.54163242264941,97.02683715076704,,,,
35,1167.8333333333333,99.7701477969922,97.6004869793098,,,,
36,1201.2,99.17584986732709,97.8687013681404,,,,
37,1234.5666666666668,98.81059462904706,96.94792305532127,,,,
38,1267.9333333333334,99.04079673050738,97.21695372641574,,,,
39,1301.3000000000002,98.94784077147564,97.56176022458834,,,,
40,1334.6666666666667,99.17584986732709,97.56176022458834,,,,
41,1368.0333333333335,100.0,97.8687013681404,True,,,
42,1401.4,99.50520808804357,97.6004869793098,,,,
43,1434.7666666666667,99.86792289121462,97.90730671387404,,,True,
44,1468.1333333333334,99.14304137549253,97.64017820990006,,,,
45,1501.5,99.37808544516233,97.6004869793098,,,,
46,1534.8666666666668,99.14304137549253,97.29368299646438,,,,
47,1568.2333333333333,98.54684805286301,97.29368299646438,,,,
48,1601.6000000000001,99.01733123944652,96.98689491482264,,,,
49,1634.9666666666667,98.89522093295983,96.72019180847437,,,,
50,1668.3333333333335,97.82357950270573,96.98689491482264,,,,
51,1701.7,97.5886012716437,97.02683715076704,,,,
52,1735.0666666666668,95.10826981034648,97.02683715076704,,,,
53,1768.4333333333336,91.77285054721234,96.45473500707894,,,,
54,1801.8000000000002,89.69530848416213,96.45473500707894,,,,
55,1835.1666666666667,88.95440784243607,96.45473500707894,,,,
56,1868.5333333333333,85.78295314667793,95.84179342113931,,,,
57,1901.9,82.67986899878444,94.83983653821107,,,,
58,1935.2666666666667,80.16611620125784,93.53357183403983,,,,
59,1968.6333333333334,74.55000836867279,89.39189708943172,,,,
60,2002.0000000000002,68.40284016423736,80.3037762754325,,,,
61,2035.3666666666666,62.19661643350322,73.25813514541886,,,,
62,2068.733333333333,53.90912937179772,62.23302222494053,,,,
63,2102.1,47.76768712605825,51.03661145844705,,,,
64,2135.4666666666667,40.08189860864583,37.83800867833097,,,,
65,2168.8333333333335,32.532073589254296,26.64533149549212,,,,
66,2202.2,26.665938543499852,20.263747655025433,,,,
67,2235.5666666666666,22.086305214969308,14.772450878272322,,,,
68,2268.9333333333334,18.931920361292708,11.373084285329355,,,,
69,2302.3,16.587159156994442,10.772594495059531,,,,
70,2335.6666666666665,15.545791199978002,8.322603312839924,,,,
71,2369.0333333333333,16.16141253743728,6.998821098664218,,,,
72,2402.4,15.581624803878821,6.950812939950975,,,,
73,2435.766666666667,15.81844118423518,6.436264156539331,,,,True
74,2469.1333333333337,14.998016922254687,6.950812939950975,,,,
75,2502.5,15.139889046262361,7.214219661148502,,,,
76,2535.866666666667,15.694558141748475,7.214219661148502,,,,
77,2569.2333333333336,14.493736980493551,6.783634653712142,,,,
78,2602.6000000000004,14.332511309198972,8.095341939027799,,True,,
79,2635.966666666667,14.760632240134393,17.714415773316,,,,
80,2669.3333333333335,19.5502677340017,34.113644365302356,,,,
81,2702.7000000000003,36.25870426175245,50.41800872627267,,,,
82,2736.066666666667,48.75952293388479,63.268995548025444,,,,
83,2769.433333333334,57.83368634819207,70.74483288589083,,,,
84,2802.8,64.29530371430292,76.94539076209318,,,,
85,2836.1666666666665,68.39060923321927,80.85172056011977,,,,
86,2869.5333333333333,72.12798666565018,83.55300712005592,,,,
87,2902.9,74.83498602825351,84.87085170156003,,,,
88,2936.266666666667,77.71101647832171,86.29280513536244,,,,
89,2969.633333333333,80.21479937805955,88.33520987689033,,,,
90,3003.0,82.15317920965335,90.02484442756415,,,,
91,3036.366666666667,82.55498591235235,90.2721177880535,,,,
92,3069.7333333333336,82.37915454837285,91.07558409725313,,,,
93,3103.1,83.64222446387896,91.12966652273742,,,,
94,3136.4666666666667,84.01589393838118,91.43413426545625,,,,
95,3169.8333333333335,85.19364162581721,91.7386343858785,,,,
96,3203.2000000000003,85.25798934512999,92.29436181411087,True,,,
97,3236.566666666667,84.74074259927171,92.24199945018952,,,,
98,3269.9333333333334,84.96530593350197,92.54694278059091,,,,
99,3303.3,85.19145949547794,92.49575773900655,,,,
100,3336.666666666667,85.05387241956332,92.54694278059091,,,,
101,3370.0333333333338,84.96530593350197,92.80089814739105,,,,
102,3403.4,85.19145949547794,92.85191497908608,,,,
103,3436.766666666667,84.96530593350197,93.05621666207725,,,,
104,3470.1333333333337,84.82516049185385,93.31288713529872,,,,
105,3503.5000000000005,84.09440779839359,93.87662062273846,,,,
106,3536.8666666666672,84.23135507559114,93.61842995974268,,,,
107,3570.2333333333336,83.55661145040033,94.13613575313367,,,True,
108,3603.6000000000004,82.89656011417266,93.17283269265356,,,,
109,3636.9666666666667,81.8766447128536,92.60688117802677,,,,
110,3670.3333333333335,80.49011452709807,92.30109936653899,,,,
111,3703.7,75.80864871182045,90.41983979661087,,,,
112,3737.0666666666666,71.57430213252852,86.75223760509324,,,,
113,3770.4333333333334,66.17188243495214,81.88639378848218,,,,
114,3803.8,59.60190409744014,75.9372593152272,,,,
115,3837.166666666667,53.616946187757584,68.21396616953753,,,,
116,3870.5333333333333,46.27723405124457,57.342069126015296,,,,
117,3903.9,33.75758667235709,42.99480175272958,,,,
118,3937.266666666667,28.93933530508362,31.24154992187756,,,,
119,3970.6333333333337,24.69700384277882,23.515479083309778,,,,
120,4004.0000000000005,20.209528559971403,18.006350364029718,,,,
121,4037.3666666666672,15.407657034747896,12.185287218092945,,,,
122,4070.733333333333,13.372995243573966,8.493282796823978,,,,
123,4104.099999999999,12.68820246749074,7.4362474173307325,,,,
124,4137.466666666666,12.86281896934694,5.4722014982111755,,,,True
125,4170.833333333333,12.819387830261364,7.012477347939851,,,,
126,4204.2,12.570443980541645,6.811782636253784,,,,
127,4237.566666666667,11.956507043370472,6.619461352408493,,,,
128,4270.933333333333,11.569308512811142,6.186142323971189,,,,
129,4304.3,12.010802197312321,6.139570954035896,,,,
130,4337.666666666667,11.210229457835508,6.139570954035896,,,,
131,4371.033333333333,11.776346290139001,6.346451416908517,,,,
132,4404.4,11.19363399432062,6.346451416908517,,True,,
133,4437.766666666666,11.862851498990072,14.004475315722893,,,,
134,4471.133333333333,18.902439024390244,20.11447744343092,,,,
135,4504.5,26.4735284708444,29.11597113567404,,,,
136,4537.866666666667,38.78786936958518,41.77478597626603,,,,
137,4571.233333333334,51.01038899912213,57.01076405705165,,,,
138,4604.6,60.019950084038065,69.30826425399053,,,,
139,4637.966666666667,65.40753358090655,74.75256161223832,,,,
140,4671.333333333333,68.66189395248412,79.95454341185396,,,,
141,4704.7,72.31460531305132,84.62192744861345,,,,
142,4738.066666666667,76.56992620505902,88.03306547586115,,,,
143,4771.433333333333,78.9404571580607,88.9089841485639,,,,
144,4804.8,81.0769275053398,89.37477158963462,,,,
145,4838.166666666667,81.12850134153018,88.74742922862761,,,,
146,4871.533333333334,83.26911068796772,89.17169129595827,,,,
147,4904.900000000001,84.07672093376632,89.77902128026668,,,,
148,4938.266666666667,84.51778216847018,89.41704422076202,,,,
149,4971.633333333334,85.55836307438955,90.52082947720822,,,,
150,5005.0,85.33318190113967,90.71772600769211,,,,
151,5038.366666666667,85.70164792389298,90.71772600769211,,,,
152,5071.733333333334,86.29395309906374,90.36056821936269,,,,
153,5105.1,86.66262441190179,90.41296205327569,True,,,
154,5138.466666666667,86.66262441190179,91.32734555914092,,,,
155,5171.833333333334,85.9258634839766,91.63220054648451,,,,
156,5205.200000000001,85.41919065446736,91.32734555914092,,,,
157,5238.5666666666675,85.05387241956332,91.98962120257407,,,True,
158,5271.933333333334,85.55836307438955,91.9370852751371,,,,
159,5305.3,85.9258634839766,91.98962120257407,,,True,
160,5338.666666666667,84.66721958689706,91.9370852751371,,,,
161,5372.033333333334,82.89656011417266,91.64316267854305,,,,
162,5405.400000000001,80.91396786903802,90.02271896937243,,,,
163,5438.766666666667,78.40050322168503,87.39992397773058,,,,
164,5472.133333333334,74.61107765595365,86.13245224828884,,,,
165,5505.500000000001,66.8510735300768,83.2915306138166,,,,
166,5538.866666666668,60.012206273758494,77.71245116307772,,,,
167,5572.2333333333345,57.07655816505639,69.48403824904254,,,,
