,time,r,l,r_peak,r_trough,l_peak,l_trough
1,33.333333333333336,5.627563884538819,9.655026582632523,,,,
2,66.66666666666667,15.245868810160626,19.520920980703554,,,,
3,100.0,43.273163510719485,42.33150913340935,,,,
4,133.33333333333334,69.23454373796018,56.613174184086176,,,,
5,166.66666666666669,86.78435459489347,65.84089506036513,,,,
6,200.0,92.61159448015995,72.74031613752173,,,,
7,233.33333333333334,93.294565109124,73.90856504168484,True,,True,
8,266.6666666666667,75.09460978249857,62.4709802561907,,,,
9,300.0,34.26082901320361,35.46595417379535,,,,
10,333.33333333333337,9.1633886376333,13.480174833160715,,,,
11,366.6666666666667,5.308759510273205,13.515173182412422,,True,,
12,400.0,5.417112710365121,12.114362825416235,,,,True
13,433.33333333333337,12.95898848863653,15.058227927776983,,,,
14,466.6666666666667,46.42485963940858,41.349240715449056,,,,
15,500.0,76.37023813060328,65.68525675999327,,,,
16,533.3333333333334,92.68842521452673,79.73201738189134,,,,
17,566.6666666666666,98.24126030510327,85.18589770696552,,,,
18,600.0,99.3909046166032,87.92029498227234,True,,True,
19,633.3333333333334,98.7353939442008,80.9355431909104,,,,
20,666.6666666666667,78.58095562698928,54.91896728447843,,,,
21,699.9000000000001,39.43717581407631,12.956008456887789,,,,
22,733.1333333333334,8.774656452021823,7.098516720255839,,,,True
23,766.5555555555555,4.444896381358448,8.093554319091039,,,,
24,799.9777777777778,3.924145661185584,8.285827070535065,,True,,
25,833.2222222222223,5.390228610372529,9.407208683835973,,,,
26,866.4666666666667,17.79591955324749,13.883000182818922,,,,
27,899.8777777777777,50.36331480763017,40.037459233920565,,,,
28,933.2888888888889,69.91731167906285,58.4955035160568,,,,
29,966.5333333333333,76.12636487840983,63.197731978645166,True,,True,
30,999.7777777777778,61.14762384518136,52.29889701675262,,,,
31,1033.1888888888889,31.843434175282383,26.942822077731538,,,,
32,1066.6,9.035669657891484,11.996808276027663,,,,
