,time,r,l,r_peak,l_peak
1,36.72222222222223,14.35902325699901,9.247509710285003,,
2,70.02222222222223,36.128891487195425,15.202070695983707,,
3,103.33333333333333,67.32374217955623,37.10826314617829,,
4,136.64444444444445,90.83589338810016,75.21591369263592,,
5,169.95555555555555,99.02671700559297,92.2334439138297,True,True
6,203.2555555555556,92.80126441744171,88.6754789329684,,
7,236.56666666666666,66.66049522564633,73.3941492991317,,
8,269.85555555555555,19.987523878859196,8.972769678030161,,
9,303.1666666666667,10.903024364331202,5.812866847877761,,
10,336.4666666666667,12.00875335212378,7.133912542183247,,
11,369.7777777777778,12.486107179999138,11.055583668534222,,
12,403.0888888888889,31.649264697295692,17.39069220986122,,
13,436.3888888888889,63.66690415962658,57.83008189025275,,
14,469.7,84.8779814716796,84.21415574612563,,
15,503.0111111111112,93.32268864329657,95.0927603549147,True,True
16,536.3333333333334,93.08013957115477,94.74777040470542,,
17,569.6333333333333,82.66566796024361,79.89021333817064,,
18,602.9222222222222,50.94117502508203,17.640759501651118,,
19,636.2333333333333,14.372588704764166,5.166992753669121,,
20,669.5444444444445,13.748899334815553,4.08486643879494,,
21,702.8333333333334,13.86182853627544,8.495147366795988,,
22,736.1444444444445,20.687034225357667,12.93361865734035,,
23,769.4555555555555,41.071511788133755,41.13868159016288,,
24,802.7666666666668,76.32117055031841,72.30328987453564,,
25,836.0777777777778,91.58370237690175,88.63548362318917,True,
26,869.3777777777779,88.82046558203146,91.8890682708175,,True
27,902.6777777777778,57.30361465257534,75.82077720056586,,
28,935.9888888888889,15.916726039906646,18.495019420570006,,
29,969.3111111111111,12.501705071377348,7.133912542183247,,
30,1002.6000000000001,12.733380831925317,9.837661112896749,,
31,1035.9111111111113,12.12181741081248,9.601608686617714,,
32,1069.2222222222224,29.44842488723709,14.911161362842273,,
33,1102.5333333333333,65.36152127947258,49.83704465076934,,
34,1135.8444444444444,96.04568166472612,76.66609836869831,,
35,1169.1444444444446,98.65802596853017,94.74116600837286,True,
36,1202.4444444444443,97.72921634378316,97.64454345402034,,True
37,1235.7666666666667,76.50224724830895,86.65310277339738,,
38,1269.0555555555557,28.204510401431342,37.84293111455865,,
39,1302.3666666666666,12.99095298631075,7.777353991405144,,
40,1335.6666666666667,12.486107179999138,7.36409769924857,,
