,time,r,l,r_peak,r_trough,l_peak,l_trough
1,41.666666666666664,89.26161026028444,87.78086039709792,,,,
2,83.33333333333333,79.14553878702115,73.91220263684569,,,,
3,125.0,55.598861816318966,51.842754873528015,,,,
4,166.66666666666666,13.164063149865981,11.041639743225554,,,,
5,208.33333333333331,5.048187773461523,9.14120581956322,,True,,True
6,250.0,5.048187773461523,10.790660599072865,,,,
7,291.66666666666663,5.644045512321636,9.14120581956322,,,,True
8,333.3333333333333,15.843590754366419,13.69931505137072,,,,
9,375.0,33.93944358390269,37.78091132137991,,,,
10,416.66666666666663,65.62644105499979,70.46810217862783,,,,
11,458.3333333333333,81.39958198291232,83.13217730884708,,,,
12,500.0,85.02862742724395,86.61835674975254,,,,
13,541.6666666666666,87.51001107722466,88.95127186905924,,,True,
14,583.3333333333333,88.7677564037882,87.78866279348657,True,,,
15,625.0,86.52894255740063,84.30213114191416,,,,
16,666.6666666666666,82.68093247727016,71.19335046677415,,,,
17,708.3333333333333,63.22338758736695,43.98007020620211,,,,
18,750.0,2.5240938867307614,2.6171196129510688,,True,,True
19,791.6666666666666,5.644045512321636,9.14120581956322,,,,
20,833.3333333333333,6.0788230525639815,7.494290063884894,,,,
21,875.0,10.708823421952983,8.520724131552871,,,,
22,916.6666666666666,48.55191531898296,58.109485703860116,,,,
23,958.3333333333333,65.82031574932991,72.71637527322655,,,,
24,1000.0,75.19088857548262,81.93716269274269,,,,
25,1041.6666666666665,80.16929080753475,85.44003745317532,,,,
26,1083.3333333333333,84.60798852786837,87.81206582303818,,,,
27,1125.0,85.1484283002215,89.02054557374144,,,True,
28,1166.6666666666665,86.2413109275334,89.02054557374144,True,,,
29,1208.3333333333333,85.1484283002215,86.64207589311613,,,,
30,1250.0,65.9460286538088,47.18079479258773,,,,
31,1291.6666666666665,29.54376149066549,12.659935726643315,,,,
32,1333.3333333333333,5.755819640586762,3.5112344158839166,,True,,True
33,1375.0,6.0788230525639815,10.468478451804275,,,,
34,1416.6666666666665,9.64454919920373,5.852057359806528,,,,
35,1458.3333333333333,15.963771420352524,10.790660599072867,,,,
36,1500.0,37.40431216861686,30.0,,,,
37,1541.6666666666665,57.96629833894231,60.42089813555281,,,,
38,1583.3333333333333,75.84051617694679,83.10745643483799,,,,
39,1625.0,81.75103299979853,86.68159337562379,,,,
40,1666.6666666666665,84.60045811189264,89.14356590615922,,,,
41,1708.3333333333333,86.41105565993877,89.14356590615922,,,,
42,1750.0,89.71724753695091,91.47946846525144,,,True,
43,1791.6666666666665,90.76916764016109,90.2432026051733,True,,,
44,1833.3333333333333,90.36820140220068,88.98206684033633,,,,
45,1875.0,87.10135635744618,81.96223654328915,,,,
46,1916.6666666666665,33.88308133590412,14.665213709683368,,,,
47,1958.3333333333333,8.217854309960416,3.3104235544094722,,,,True
48,2000.0,5.048187773461523,5.852057359806528,,True,,
49,2041.6666666666665,6.0788230525639815,8.439957151095543,,,,
50,2083.333333333333,7.139215614635322,7.402332101976053,,,,
51,2125.0,20.8142114079335,25.265711238426707,,,,
52,2166.6666666666665,44.25449982015743,54.15604040482251,,,,
53,2208.333333333333,64.02447607912876,71.40469268182801,,,,
54,2250.0,82.49579113843055,86.99708702413508,,,,
55,2291.6666666666665,87.47360166808585,88.27882353617716,,,,
56,2333.333333333333,90.76916764016109,90.73520106512558,,,True,
57,2375.0,92.04467514322718,90.73520106512558,,,,
58,2416.6666666666665,93.08398321238178,90.49332072529117,True,,,
59,2458.333333333333,92.23137151721745,81.96223654328915,,,,
60,2500.0,82.96554926554599,53.08303136764218,,,,
61,2541.6666666666665,54.4760044997696,10.468478451804275,,,,
62,2583.333333333333,4.65419916061909,7.022468831767833,,True,,
63,2625.0,5.048187773461523,3.3104235544094722,,,,True
64,2666.6666666666665,6.0788230525639815,5.2342392259021375,,,,
65,2708.333333333333,13.962597481857268,5.852057359806528,,,,
66,2750.0,52.90972828889301,49.379714097831325,,,,
67,2791.6666666666665,69.81298740928634,69.0641948747586,,,,
68,2833.333333333333,78.61245734971432,80.97014501383607,,,,
69,2875.0,85.67058737562387,87.11510257062442,,,,
70,2916.6666666666665,90.36820140220068,90.73520106512558,,,,
71,2958.333333333333,92.23137151721745,90.60678253362653,,,,
72,3000.0,93.93563849470961,90.60678253362653,,,,
73,3041.6666666666665,94.99450061876404,91.89779910015285,True,,True,
74,3083.333333333333,93.88136396266468,91.77100744908044,,,,
75,3125.0,93.20026556029593,90.49332072529117,,,,
76,3166.6666666666665,90.39639740956457,86.80792843027741,,,,
77,3208.333333333333,86.80828232210665,79.5965855948367,,,,
78,3250.0,51.9742741978125,10.790660599072867,,,,
79,3291.6666666666665,7.139215614635322,4.2199785755477714,,,,True
80,3333.333333333333,5.755819640586762,7.402332101976053,,True,,
81,3375.0,5.755819640586762,6.824612990181452,,,,
82,3416.6666666666665,20.34989549572808,27.548214272236255,,,,
83,3458.333333333333,40.79360546319795,59.70245858960782,,,,
84,3500.0,61.87892225441545,78.9745927584933,,,,
85,3541.6666666666665,75.68915453464396,87.74183800779593,,,,
86,3583.333333333333,87.61914852692348,94.33981132056604,,,,
87,3625.0,91.46140488248851,94.33981132056604,,,,
88,3666.6666666666665,91.92693105067477,95.48721495141685,,,True,
