,time,r,l,r_peak,l_peak
1,62.41111111111111,6.3713467497806615,5.3373429590457695,,
2,95.71111111111112,4.975185951049946,2.216211035889682,,
3,129.03333333333333,4.221585268381752,3.1341957040361135,,
4,162.35555555555555,3.980148760839956,6.028745809157505,,
5,195.64444444444445,12.105149873725086,4.432422071779364,,
6,228.95555555555558,55.6242699362481,35.735329191932685,,
7,262.2555555555556,44.16440930777803,71.91596274434468,,
8,295.55555555555554,88.60301941528263,84.05840424469781,,
9,328.8777777777778,94.10863745461602,94.0258711210834,,True
10,362.1777777777778,94.39751632913288,92.91185589902497,True,
11,395.4888888888889,84.45515536263451,87.53893324119215,,
12,428.7888888888889,54.75417611452298,55.049540110746754,,
13,462.08888888888896,3.146583877637763,3.964478822987643,,
14,495.40000000000003,3.587657610295731,4.086491234425608,,
15,528.7111111111111,4.975185951049946,7.008274649012562,,
16,562.0222222222222,3.587657610295731,5.3373429590457695,,
17,595.3222222222222,5.0737140496312705,8.468130477959614,,
18,628.6333333333333,38.0853652930486,36.6714291126357,,
19,661.9222222222223,77.84854552015703,82.78668116069845,,
20,695.2333333333333,89.99449928184555,93.82716208953585,,
21,728.5333333333334,96.60063751506422,94.67657695527743,,
22,761.8444444444444,97.16781441617302,95.02868970160915,True,True
23,795.1555555555556,84.17920535299312,94.44803978928992,,
24,828.4555555555556,42.168920092672266,59.500210496400044,,
25,861.7666666666667,6.293167755275526,10.347593515018982,,
26,895.0777777777779,10.577390421025967,1.4016549298025125,,
27,928.3777777777779,7.175315220591462,8.525934087410505,,
28,961.6777777777778,6.674912392349773,23.82813380664271,,
29,994.9888888888889,31.622776601683793,43.99053300547847,,
30,1028.3111111111111,69.06016891590309,77.54205399345932,,
31,1061.9,88.28957755562372,89.7989459159894,,
32,1094.9333333333334,96.82586185907398,94.95113002138478,True,
33,1128.2333333333333,93.89798551176867,97.13478776476579,,True
34,1161.5444444444445,96.19493410016274,95.19393915098036,,
35,1194.8555555555556,84.57816116784907,89.3383229798317,,
36,1228.1555555555556,56.15572407630992,54.51158381608009,,
37,1261.4555555555555,8.899883189799697,3.5735329191932683,,
38,1294.7666666666667,8.899883189799697,2.216211035889682,,
39,1328.0666666666668,8.899883189799697,5.779171326243465,,
40,1361.3777777777777,6.3713467497806615,6.346262610065358,,
41,1394.6888888888889,12.935483472729858,7.99066252714941,,
42,1427.988888888889,43.051891323548766,44.787206986222294,,
43,1461.3111111111111,82.20958485227959,73.22221741911468,,
44,1494.611111111111,92.30277341552649,83.12416447133154,,
45,1527.9111111111113,100.0,86.23311030211778,True,
46,1561.2,92.97077151683557,90.45290973847757,,True
47,1594.5111111111112,60.44390247605339,81.42276101795996,,
48,1627.8333333333335,8.022246296615702,11.975744969875446,,
49,1661.1111111111113,5.802013989696479,2.803309859605025,,
50,1694.4333333333334,7.771488892352638,2.9733591172407325,,
51,1727.7333333333333,6.3713467497806615,5.60661971921005,,
52,1761.0555555555557,15.155954945071251,11.934661675656216,,
53,1794.3666666666666,55.52628491833109,52.031424689376784,,
54,1827.6666666666667,87.36517193554153,85.76479006063845,True,
55,1860.9666666666667,87.02452141053504,86.87999536881244,,True
56,1894.2666666666669,67.08941868141281,86.68756989365198,,
57,1927.5777777777778,4.449941594899848,51.433287899236404,,
58,1960.877777777778,4.975185951049946,7.5481427997190735,,
59,1994.188888888889,6.293167755275526,5.3373429590457695,,
60,2027.4777777777779,6.965260331469924,7.5481427997190735,,
61,2060.8,35.16580247010349,27.644956410369648,,
62,2094.1222222222223,70.4511627770164,62.72307929171663,,
63,2127.4111111111115,85.8850256084399,70.1387902787621,,
64,2160.711111111111,93.7924821239437,75.68936620933567,True,True
65,2194.0333333333333,86.77386110054705,46.75102301812925,,
66,2227.3333333333335,68.1654945956189,67.40342724171579,,
67,2260.633333333333,16.944872760551707,32.46578976263463,,
68,2293.9444444444443,7.175315220591462,7.147065838386537,,
69,2327.2444444444445,7.175315220591462,6.346262610065358,,
70,2360.5555555555557,9.950371902099892,5.779171326243465,,
71,2393.866666666667,6.3713467497806615,9.137672189632688,,
72,2427.166666666667,39.614478801229595,42.93962499710431,,
73,2460.4777777777776,79.41618659359884,80.06014438568654,,
74,2493.7888888888892,91.85653902894578,89.64018885388583,True,True
75,2527.088888888889,81.42906771728958,89.3383229798317,,
76,2560.4,24.474678771949165,58.534828347454926,,
77,2593.711111111111,7.175315220591462,3.5735329191932683,,
78,2627.0111111111114,8.022246296615702,7.5481427997190735,,
79,2660.311111111111,6.052574936862543,7.99066252714941,,
80,2693.6222222222223,24.393636566746153,17.3375139787304,,
81,2726.9222222222224,68.77283599137839,55.86434594039154,,
82,2760.233333333333,86.02325267042626,75.25333768681556,,
